CGATS.17
NUMBER_OF_FIELDS 7
BEGIN_DATA_FORMAT
SAMPLE_ID RGB_R RGB_G RGB_B LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 2871
BEGIN_DATA
1	 19.15	 16.10	 23.08	  5.45	  9.07	 -9.36
2	 31.60	 56.04	 65.15	 28.79	-22.94	-13.94
3	127.89	 70.67	 86.86	 47.77	 39.97	  1.19
4	173.66	182.57	 80.75	 80.04	-19.50	 72.83
5	 21.16	 81.21	 85.19	 40.59	-77.20	 -9.86
6	 48.33	 56.30	 63.13	 31.10	 -3.67	 -8.57
7	 84.50	131.63	160.06	 60.44	-27.66	-23.81
8	184.99	 66.41	131.99	 55.81	 76.44	-16.26
9	 75.73	108.40	 99.18	 52.70	-28.65	  1.58
10	 63.90	 95.13	 87.57	 47.34	-28.41	  0.48
11	136.65	 93.00	 50.54	 55.22	 21.20	 48.03
12	137.00	 36.34	 44.12	 42.07	 65.62	 26.30
13	114.92	152.17	 95.93	 68.45	-35.59	 34.26
14	 87.72	 71.05	105.52	 42.23	 21.25	-22.70
15	134.76	136.02	124.52	 66.14	 -2.42	  7.55
16	 79.76	 70.95	 74.76	 40.98	  8.84	 -1.54
17	 60.20	119.97	160.50	 55.41	-35.66	-32.97
18	156.53	114.85	122.80	 63.13	 25.11	  2.90
19	151.00	117.10	 43.22	 62.32	 12.78	 77.25
20	 46.48	 52.21	 35.66	 28.98	 -7.99	 15.88
21	158.59	 83.21	 36.58	 55.48	 39.44	 66.31
22	 54.98	 55.62	 55.03	 31.54	  1.04	 -0.25
23	178.83	 40.38	 33.98	 50.28	 77.12	 52.51
24	120.60	117.87	115.61	 59.21	  2.06	  2.02
25	 26.46	 64.92	144.34	 32.07	  1.83	-63.05
26	 74.31	 96.41	140.35	 48.11	 -5.36	-33.03
27	 58.50	 55.93	 63.59	 31.88	  5.96	 -6.64
28	 78.85	 25.75	 34.82	 26.45	 45.41	 11.15
29	 23.01	 18.18	 20.66	  7.88	  9.76	 -2.13
30	 90.00	100.90	119.67	 50.78	 -3.50	-15.20
31	221.09	205.54	202.05	 89.08	  6.08	  5.12
32	146.19	134.27	107.06	 65.91	  2.61	 20.98
33	151.36	 46.77	 43.52	 46.06	 63.28	 36.48
34	 41.37	 35.93	 80.26	 21.23	 25.77	-39.15
35	104.76	 47.07	 63.94	 37.90	 44.74	  1.59
36	151.24	 47.29	 62.28	 46.51	 65.25	 17.39
37	 50.01	 62.08	164.50	 33.08	 33.59	-73.44
38	 14.64	 16.72	 14.96	  5.84	 -1.01	  1.45
39	113.75	100.89	170.63	 54.45	 23.98	-40.39
40	 95.87	 81.83	 62.77	 46.69	  6.80	 19.31
41	 13.16	 33.29	 62.21	 16.96	-11.77	-33.16
42	 39.52	 31.71	 32.28	 20.00	  9.45	  1.89
43	 22.21	 71.52	111.11	 35.87	-33.90	-37.13
44	 22.69	 33.87	 24.78	 17.89	-18.37	  8.71
45	 15.55	 49.29	102.31	 25.82	-12.20	-48.65
46	 81.08	102.74	129.86	 51.77	-10.01	-21.95
47	 52.77	 44.46	137.72	 25.93	 51.06	-70.62
48	118.99	121.94	116.14	 60.81	 -2.67	  3.64
49	 29.66	 24.52	 35.22	 14.07	 11.02	-11.64
50	124.49	 51.29	 64.21	 42.93	 50.98	  9.56
51	 35.81	 37.29	 40.64	 21.20	  0.90	 -5.11
52	 62.88	 82.24	 83.34	 42.88	-15.88	 -4.72
53	123.20	122.25	 88.96	 61.14	 -4.99	 24.68
54	 99.00	 55.24	 77.44	 39.13	 36.91	 -7.21
55	146.26	145.75	 95.99	 69.33	 -7.87	 35.19
56	 18.93	 18.38	 17.54	  7.49	  1.11	  0.78
57	 50.23	102.42	185.32	 48.58	-13.61	-57.56
58	 72.59	140.87	138.44	 61.88	-52.92	 -6.77
59	164.51	 91.58	103.22	 57.98	 43.20	  7.76
60	 63.34	113.58	178.69	 52.91	-19.23	-46.49
61	 15.08	 21.32	 17.28	  8.38	-10.03	  3.97
62	 45.39	116.74	 97.85	 52.94	-71.06	  4.72
63	184.45	182.40	186.14	 80.97	  0.98	 -1.18
64	 41.78	 39.49	 30.36	 22.00	  2.63	 11.55
65	172.52	 53.28	 74.00	 50.81	 70.86	 16.48
66	 18.05	 19.87	 18.22	  7.67	 -2.88	  1.65
67	 92.52	123.56	 57.86	 57.62	-34.76	 50.17
68	147.75	149.23	138.06	 70.18	 -2.57	  7.03
69	 43.09	 90.82	 74.52	 44.21	-51.63	  5.73
70	 55.57	100.39	115.51	 48.66	-33.77	-17.25
71	 89.58	153.30	 96.98	 66.70	-57.88	 30.98
72	 33.72	 15.03	 13.28	 10.85	 22.91	 12.07
73	 58.75	 42.40	 61.01	 27.85	 21.39	-13.37
74	191.23	200.29	 77.49	 85.43	-19.77	 89.28
75	148.80	105.15	 60.28	 59.91	 19.34	 46.41
76	 41.54	 61.56	 89.76	 33.13	 -8.51	-27.16
77	126.07	180.83	177.17	 77.00	-34.74	 -3.37
78	152.91	 37.94	 48.66	 45.47	 71.60	 27.21
79	 41.42	 42.20	 42.37	 24.82	  1.42	 -0.79
80	105.38	102.25	100.80	 54.02	  2.58	  1.93
81	208.73	141.90	 71.95	 75.03	 24.52	 65.41
82	145.86	 88.66	135.84	 55.34	 43.09	-19.26
83	136.29	 35.75	 29.34	 41.90	 63.13	 42.83
84	 12.69	 25.30	 45.50	 11.85	 -6.26	-26.70
85	185.00	169.61	127.03	 78.75	  0.81	 29.65
86	104.78	104.15	108.78	 54.10	  1.98	 -3.21
87	100.31	 29.85	 44.49	 33.00	 54.38	 10.47
88	116.73	170.09	184.03	 73.13	-30.70	-14.15
89	185.36	 98.16	104.01	 62.62	 47.62	 14.65
90	191.96	133.47	120.86	 71.19	 27.46	 19.59
91	120.31	 75.46	156.91	 47.45	 48.97	-44.47
92	189.65	178.71	 61.54	 79.92	 -5.38	 97.69
93	106.85	155.74	150.94	 68.16	-34.15	 -3.28
94	196.10	155.03	166.61	 76.15	 21.92	  0.45
95	210.96	149.58	120.42	 76.39	 25.62	 30.17
96	 20.70	 43.61	 51.02	 21.45	-25.14	-13.30
97	 72.65	 82.54	 89.11	 43.21	 -5.39	 -7.17
