CGATS.17
NUMBER_OF_FIELDS 7
BEGIN_DATA_FORMAT
SAMPLE_ID RGB_R RGB_G RGB_B LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 522
BEGIN_DATA
1	 10.95	 12.86	 12.64	  2.77	 -0.04	 -0.65
2	 23.43	 16.32	 15.05	  8.97	 11.58	  5.95
3	 37.16	 17.99	 15.28	 14.42	 22.24	 13.34
4	 58.56	 21.72	 17.10	 21.74	 34.58	 24.24
5	 84.79	 26.51	 19.29	 29.28	 45.45	 35.81
6	114.33	 30.67	 20.12	 36.72	 56.38	 47.73
7	140.84	 33.71	 20.32	 42.66	 65.69	 58.64
8	174.67	 36.99	 21.05	 49.28	 77.04	 72.53
9	 14.86	 21.13	 18.50	 10.34	 -9.96	  1.96
10	 24.74	 23.75	 18.47	 13.99	  1.23	  8.27
11	 42.90	 28.23	 19.83	 20.43	 14.62	 17.95
12	 64.61	 32.28	 21.40	 26.55	 27.09	 27.53
13	 89.13	 38.28	 22.61	 32.93	 37.40	 37.86
14	119.05	 44.38	 24.03	 40.15	 48.33	 50.15
15	151.64	 51.35	 26.06	 47.25	 58.17	 62.54
16	191.72	 57.79	 28.52	 54.82	 69.53	 74.11
17	 18.30	 31.12	 23.93	 16.42	-22.23	  7.23
18	 30.44	 36.23	 23.49	 19.99	 -8.52	 15.48
19	 45.27	 42.75	 25.60	 25.65	  1.79	 22.78
20	 68.03	 48.20	 25.75	 32.60	 14.38	 34.46
21	 93.58	 53.91	 27.18	 39.01	 26.45	 43.75
22	123.15	 60.90	 28.63	 45.78	 37.52	 55.09
23	155.02	 68.44	 30.52	 52.61	 47.83	 66.93
24	196.25	 78.06	 33.70	 60.69	 59.18	 79.52
25	 19.19	 39.66	 26.55	 21.60	-34.38	 11.51
26	 29.36	 44.67	 25.69	 25.09	-22.94	 20.02
27	 46.33	 53.53	 27.26	 31.27	-10.19	 30.02
28	 70.23	 64.61	 30.32	 38.72	  1.17	 40.22
29	 94.35	 71.80	 32.34	 44.37	 11.98	 48.83
