CGATS.17
NUMBER_OF_FIELDS 7
BEGIN_DATA_FORMAT
SAMPLE_ID RGB_R RGB_G RGB_B LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 522
BEGIN_DATA
1	 11.27	 13.13	 12.88	  2.77	 -0.04	 -0.65
2	 23.91	 16.68	 15.36	  8.97	 11.58	  5.95
3	 38.08	 18.73	 15.95	 14.42	 22.24	 13.34
4	 59.50	 22.44	 17.69	 21.74	 34.58	 24.24
5	 85.55	 27.29	 19.88	 29.28	 45.45	 35.81
6	114.50	 31.52	 20.82	 36.72	 56.38	 47.73
7	141.21	 34.64	 21.03	 42.66	 65.69	 58.64
8	175.12	 38.05	 21.80	 49.28	 77.04	 72.53
9	 15.31	 21.82	 19.15	 10.34	 -9.96	  1.96
10	 25.37	 24.43	 19.16	 13.99	  1.23	  8.27
11	 43.65	 28.94	 20.43	 20.43	 14.62	 17.95
12	 65.28	 33.06	 21.99	 26.55	 27.09	 27.53
13	 89.60	 39.14	 23.29	 32.93	 37.40	 37.86
14	118.60	 45.21	 24.67	 40.15	 48.33	 50.15
15	150.85	 52.02	 26.56	 47.25	 58.17	 62.54
16	190.80	 58.50	 29.05	 54.82	 69.53	 74.11
17	 18.63	 31.60	 24.39	 16.42	-22.23	  7.23
18	 30.37	 36.04	 23.51	 19.99	 -8.52	 15.48
19	 46.01	 43.51	 26.21	 25.65	  1.79	 22.78
20	 69.76	 49.86	 26.90	 32.60	 14.38	 34.46
21	 95.82	 55.99	 28.53	 39.01	 26.45	 43.75
22	125.20	 63.23	 30.02	 45.78	 37.52	 55.09
23	157.43	 71.18	 32.05	 52.61	 47.83	 66.93
24	198.71	 81.08	 35.32	 60.69	 59.18	 79.52
25	 19.96	 41.29	 27.85	 21.60	-34.38	 11.51
26	 30.46	 46.52	 26.93	 25.09	-22.94	 20.02
27	 48.13	 55.64	 28.69	 31.27	-10.19	 30.02
28	 72.52	 67.02	 31.85	 38.72	  1.17	 40.22
29	 96.62	 74.27	 33.90	 44.37	 11.98	 48.83
30	127.10	 81.79	 35.62	 50.66	 24.53	 59.76
31	160.80	 91.47	 37.72	 57.32	 35.56	 71.07
32	204.42	106.11	 41.90	 66.00	 45.57	 84.65
33	 21.97	 50.73	 32.09	 26.50	-45.76	 16.35
34	 32.65	 57.61	 31.63	 29.92	-34.68	 25.14
35	 49.22	 68.38	 33.46	 36.10	-23.47	 35.37
36	 73.13	 80.24	 36.29	 42.85	-11.05	 45.90
37	100.31	 93.70	 40.36	 50.12	 -0.64	 55.83
